"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"18/01/2024";"1500";"33,5";"35,4";"32,5";"39,0";"44,0";"37,0";"17,8";"19,3";"17,4";"948,7";"949,6";"948,7";"3,3";"253,0";"6,3";"2481,80";"0,0"
"18/01/2024";"1600";"35,4";"35,7";"33,5";"35,0";"44,0";"34,0";"17,8";"20,0";"17,0";"948,1";"948,8";"948,1";"4,5";"259,0";"10,4";"3381,10";"0,0"
"18/01/2024";"1700";"34,8";"36,3";"34,2";"36,0";"40,0";"33,0";"17,4";"19,6";"16,7";"946,8";"948,1";"946,8";"4,0";"244,0";"9,1";"3599,80";"0,0"
"18/01/2024";"1800";"33,9";"37,0";"33,9";"42,0";"42,0";"30,0";"19,3";"19,3";"16,2";"946,6";"946,9";"946,5";"4,1";"313,0";"7,7";"2706,10";"0,0"
"18/01/2024";"1900";"33,7";"35,5";"32,3";"43,0";"46,0";"38,0";"19,5";"20,4";"18,5";"945,7";"946,7";"945,7";"3,1";"125,0";"9,6";"2212,30";"0,0"
"18/01/2024";"2000";"34,6";"34,6";"33,5";"42,0";"44,0";"41,0";"19,7";"20,1";"19,2";"945,8";"945,8";"945,6";"2,0";"144,0";"6,2";"1644,50";"0,0"
"18/01/2024";"2100";"32,9";"34,8";"32,8";"46,0";"47,0";"40,0";"19,7";"20,0";"18,9";"946,7";"946,7";"945,8";"1,1";"182,0";"5,0";"710,40";"0,0"
"18/01/2024";"2200";"31,0";"32,9";"31,0";"52,0";"52,0";"46,0";"19,9";"20,1";"19,7";"947,0";"947,0";"946,7";"1,8";"242,0";"4,9";"31,80";"0,0"
"18/01/2024";"2300";"30,2";"31,0";"30,0";"55,0";"55,0";"52,0";"20,2";"20,3";"19,5";"947,5";"947,5";"947,0";"1,2";"178,0";"4,5";"";"0,0"
"19/01/2024";"0000";"22,6";"30,2";"22,6";"83,0";"83,0";"55,0";"19,6";"20,6";"18,8";"948,2";"949,2";"947,5";"3,6";"98,0";"10,9";"1,40";"8,4"
"19/01/2024";"0100";"21,3";"23,7";"21,3";"";"100,0";"79,0";"";"21,6";"19,6";"952,5";"952,7";"948,1";"11,7";"243,0";"17,0";"";"11,8"
"19/01/2024";"0200";"22,2";"22,3";"21,3";"";"";"";"";"";"";"949,6";"952,5";"949,6";"3,1";"149,0";"17,0";"";"21,0"
"19/01/2024";"0300";"21,4";"22,4";"21,4";"";"";"";"";"";"";"949,6";"950,3";"949,6";"1,4";"163,0";"5,3";"";"0,2"
"19/01/2024";"0400";"21,5";"21,5";"21,3";"";"";"";"";"";"";"949,4";"950,0";"949,4";"1,8";"222,0";"3,1";"";"0,4"
"19/01/2024";"0500";"21,4";"21,5";"21,3";"";"";"";"";"";"";"949,0";"949,4";"948,9";"0,3";"197,0";"3,0";"";"0,0"
"19/01/2024";"0600";"21,4";"21,5";"21,3";"";"";"";"";"";"";"948,4";"949,1";"948,4";"1,3";"163,0";"3,2";"";"0,0"
"19/01/2024";"0700";"21,6";"21,6";"21,4";"";"";"";"";"";"";"948,6";"948,7";"948,4";"1,5";"164,0";"3,9";"";"0,0"
"19/01/2024";"0800";"21,4";"21,7";"21,4";"";"";"";"";"";"";"948,8";"948,8";"948,5";"0,9";"181,0";"3,7";"";"0,0"
"19/01/2024";"0900";"21,5";"21,7";"21,4";"";"";"";"";"";"";"949,8";"950,3";"948,8";"1,7";"241,0";"8,5";"10,20";"0,8"
"19/01/2024";"1000";"21,7";"21,7";"21,3";"";"";"";"";"";"";"950,1";"950,2";"949,6";"0,7";"185,0";"4,2";"96,20";"0,6"
"19/01/2024";"1100";"22,4";"22,4";"21,6";"";"";"";"";"";"";"950,4";"950,5";"950,1";"1,3";"200,0";"2,1";"378,40";"0,0"
"19/01/2024";"1200";"25,2";"25,9";"22,4";"78,0";"100,0";"73,0";"21,0";"23,6";"20,2";"950,0";"950,5";"950,0";"1,2";"182,0";"2,3";"1876,50";"0,0"
"19/01/2024";"1300";"27,1";"27,2";"25,1";"65,0";"79,0";"61,0";"20,0";"21,6";"19,2";"950,3";"950,4";"950,1";"1,1";"222,0";"2,8";"1602,30";"0,0"
"19/01/2024";"1400";"29,1";"29,3";"26,8";"57,0";"73,0";"53,0";"19,7";"22,3";"18,6";"949,5";"950,3";"949,5";"2,9";"301,0";"6,2";"2823,90";"0,0"
"19/01/2024";"1500";"30,8";"30,8";"28,7";"52,0";"57,0";"49,0";"19,7";"20,4";"18,6";"948,5";"949,5";"948,5";"1,8";"258,0";"6,2";"3909,90";"0,0"
"19/01/2024";"1600";"32,2";"32,7";"30,5";"48,0";"52,0";"46,0";"19,9";"20,9";"18,8";"947,3";"948,5";"947,3";"1,6";"210,0";"4,1";"3880,60";"0,0"
"19/01/2024";"1700";"33,1";"33,4";"32,2";"46,0";"50,0";"44,0";"19,7";"20,9";"19,2";"946,2";"947,3";"946,2";"3,7";"240,0";"5,8";"3619,80";"0,0"
"19/01/2024";"1800";"33,3";"34,0";"32,6";"45,0";"47,0";"42,0";"19,8";"20,6";"19,0";"945,3";"946,2";"945,3";"3,4";"249,0";"5,9";"2752,10";"0,0"
"19/01/2024";"1900";"32,0";"34,0";"32,0";"50,0";"51,0";"41,0";"20,3";"20,5";"18,6";"944,4";"945,3";"944,3";"2,4";"241,0";"5,9";"1750,20";"0,0"
"19/01/2024";"2000";"23,7";"32,0";"23,7";"81,0";"81,0";"50,0";"20,2";"20,9";"19,0";"946,8";"946,9";"944,4";"7,4";"214,0";"19,8";"313,00";"0,4"
"19/01/2024";"2100";"22,8";"23,8";"22,8";"86,0";"86,0";"79,0";"20,2";"20,4";"19,7";"946,7";"947,2";"946,4";"2,3";"238,0";"14,7";"21,90";"0,2"
"19/01/2024";"2200";"22,9";"23,0";"22,6";"88,0";"88,0";"86,0";"20,7";"20,8";"20,2";"947,3";"947,3";"946,6";"0,4";"204,0";"3,4";"";"0,6"
"19/01/2024";"2300";"22,7";"22,9";"22,6";"100,0";"100,0";"88,0";"22,6";"22,6";"20,7";"948,2";"948,3";"947,2";"1,3";"172,0";"2,5";"";"0,6"
"20/01/2024";"0000";"23,4";"23,4";"22,6";"90,0";"100,0";"90,0";"21,7";"22,9";"21,7";"948,8";"948,8";"948,2";"1,8";"269,0";"4,6";"";"0,4"
"20/01/2024";"0100";"23,3";"23,4";"23,2";"88,0";"92,0";"88,0";"21,1";"21,8";"21,1";"949,2";"949,2";"948,8";"3,4";"289,0";"7,2";"";"0,0"
"20/01/2024";"0200";"22,1";"23,3";"22,1";"88,0";"88,0";"85,0";"20,1";"21,1";"20,1";"949,5";"949,6";"949,2";"1,7";"230,0";"7,2";"";"0,6"
"20/01/2024";"0300";"21,4";"22,1";"21,4";"100,0";"100,0";"89,0";"21,4";"21,4";"19,9";"949,0";"949,5";"949,0";"2,4";"255,0";"6,2";"";"3,4"
"20/01/2024";"0400";"21,2";"21,4";"21,2";"";"";"";"";"";"";"947,9";"949,0";"947,9";"3,0";"257,0";"6,3";"";"4,6"
"20/01/2024";"0500";"21,1";"21,2";"21,0";"";"";"";"";"";"";"947,4";"947,9";"947,4";"0,7";"191,0";"5,3";"";"2,8"
"20/01/2024";"0600";"21,2";"21,2";"21,1";"";"";"";"";"";"";"947,5";"947,5";"947,0";"0,9";"188,0";"2,8";"";"0,4"
"20/01/2024";"0700";"21,6";"21,6";"21,2";"";"";"";"";"";"";"948,0";"948,1";"947,5";"2,9";"167,0";"6,0";"";"0,4"
"20/01/2024";"0800";"21,0";"21,6";"21,0";"";"";"";"";"";"";"946,9";"948,0";"946,8";"4,5";"245,0";"6,8";"";"0,0"
"20/01/2024";"0900";"21,0";"21,0";"20,8";"";"";"";"";"";"";"946,8";"947,1";"946,5";"3,3";"257,0";"6,7";"0,70";"0,8"
"20/01/2024";"1000";"21,1";"21,1";"20,8";"";"";"";"";"";"";"947,0";"947,0";"946,6";"1,0";"197,0";"6,4";"69,70";"0,6"
"20/01/2024";"1100";"22,3";"22,4";"21,1";"";"";"";"";"";"";"947,7";"947,9";"947,0";"1,4";"197,0";"4,5";"520,80";"0,8"
"20/01/2024";"1200";"24,6";"24,6";"22,2";"86,0";"";"";"22,1";"";"";"948,1";"948,2";"947,7";"1,6";"197,0";"4,5";"1473,10";"0,6"
"20/01/2024";"1300";"25,5";"25,7";"24,3";"75,0";"87,0";"73,0";"20,8";"22,4";"20,2";"947,9";"948,2";"947,8";"1,3";"197,0";"4,2";"1651,60";"0,8"
"20/01/2024";"1400";"26,8";"27,1";"25,6";"70,0";"76,0";"68,0";"20,9";"21,6";"20,3";"947,7";"947,9";"947,7";"2,7";"190,0";"5,0";"2542,10";"0,8"
"20/01/2024";"1500";"27,2";"28,4";"26,8";"70,0";"72,0";"67,0";"21,2";"22,3";"20,6";"947,3";"947,7";"947,3";"4,6";"244,0";"6,7";"2449,80";"0,8"
"20/01/2024";"1600";"28,3";"28,7";"27,2";"67,0";"72,0";"65,0";"21,4";"22,6";"21,0";"946,4";"947,3";"946,4";"3,6";"253,0";"9,2";"2711,90";"0,4"
"20/01/2024";"1700";"29,3";"30,3";"27,9";"64,0";"68,0";"62,0";"21,6";"22,9";"21,1";"945,4";"946,4";"945,4";"4,6";"267,0";"8,0";"2616,40";"0,4"
"20/01/2024";"1800";"29,8";"30,8";"28,9";"60,0";"67,0";"57,0";"21,0";"22,8";"20,6";"944,8";"945,4";"944,7";"3,5";"260,0";"8,9";"2667,50";"0,0"
"20/01/2024";"1900";"28,8";"29,8";"28,8";"63,0";"63,0";"58,0";"21,0";"21,5";"20,3";"944,4";"944,9";"944,3";"5,0";"260,0";"9,3";"1380,20";"0,0"
"20/01/2024";"2000";"28,1";"28,7";"28,1";"66,0";"66,0";"62,0";"21,1";"21,3";"20,5";"945,1";"945,1";"944,4";"3,5";"251,0";"8,4";"789,90";"0,0"
"20/01/2024";"2100";"27,1";"28,1";"27,0";"68,0";"68,0";"65,0";"20,7";"21,2";"20,2";"945,4";"945,4";"945,0";"4,4";"260,0";"8,8";"284,80";"0,0"
"20/01/2024";"2200";"26,4";"27,1";"26,4";"72,0";"72,0";"68,0";"20,9";"20,9";"20,6";"945,6";"945,7";"945,4";"4,6";"257,0";"10,2";"14,00";"0,0"
"20/01/2024";"2300";"26,1";"26,4";"26,0";"74,0";"75,0";"72,0";"21,2";"21,2";"20,9";"946,6";"946,6";"945,6";"4,1";"249,0";"9,8";"";"0,0"
"21/01/2024";"0000";"20,7";"26,1";"20,7";"100,0";"100,0";"71,0";"20,7";"21,2";"19,1";"947,3";"947,6";"946,6";"2,1";"153,0";"9,9";"0,20";"0,4"
"21/01/2024";"0100";"20,7";"20,8";"20,6";"";"";"";"";"";"";"947,2";"947,3";"947,0";"1,3";"174,0";"3,3";"";"1,2"
"21/01/2024";"0200";"20,7";"20,8";"20,7";"";"";"";"";"";"";"947,3";"947,4";"947,2";"1,3";"175,0";"2,8";"";"1,4"
"21/01/2024";"0300";"20,9";"21,0";"20,7";"";"";"";"";"";"";"947,2";"947,6";"947,1";"0,6";"203,0";"2,0";"";"0,8"
"21/01/2024";"0400";"21,0";"21,0";"20,8";"";"";"";"";"";"";"946,9";"947,3";"946,8";"0,7";"204,0";"2,4";"";"0,6"
"21/01/2024";"0500";"21,1";"21,1";"20,9";"";"";"";"";"";"";"946,8";"946,9";"946,7";"1,6";"198,0";"2,5";"";"0,6"
"21/01/2024";"0600";"21,3";"21,4";"21,1";"";"";"";"";"";"";"946,8";"946,9";"946,6";"1,4";"215,0";"2,4";"";"0,6"
"21/01/2024";"0700";"21,2";"21,3";"21,1";"";"";"";"";"";"";"947,2";"947,2";"946,8";"2,2";"215,0";"4,0";"";"0,4"
"21/01/2024";"0800";"21,0";"21,3";"21,0";"";"";"";"";"";"";"947,5";"947,5";"947,2";"1,2";"209,0";"4,0";"";"0,4"
"21/01/2024";"0900";"21,2";"21,2";"20,9";"";"";"";"";"";"";"948,1";"948,1";"947,5";"0,0";"197,0";"1,9";"69,70";"0,4"
"21/01/2024";"1000";"22,6";"22,6";"21,2";"";"";"";"";"";"";"948,6";"948,6";"948,1";"1,7";"214,0";"2,9";"580,40";"0,4"
"21/01/2024";"1100";"23,3";"23,4";"22,5";"90,0";"100,0";"89,0";"21,6";"23,3";"21,4";"948,8";"948,8";"948,6";"3,0";"237,0";"5,9";"1265,20";"0,4"
"21/01/2024";"1200";"24,7";"25,0";"23,3";"76,0";"92,0";"76,0";"20,3";"22,2";"19,6";"949,1";"949,2";"948,8";"4,1";"249,0";"7,7";"1958,80";"0,2"
"21/01/2024";"1300";"26,2";"26,6";"24,2";"67,0";"79,0";"66,0";"19,7";"20,7";"19,3";"949,2";"949,2";"949,1";"4,0";"237,0";"8,6";"2448,20";"0,2"
"21/01/2024";"1400";"27,5";"27,5";"25,5";"61,0";"69,0";"61,0";"19,3";"20,4";"18,6";"949,1";"949,3";"949,1";"4,0";"233,0";"7,6";"3287,10";"0,0"
"21/01/2024";"1500";"27,3";"28,0";"26,6";"61,0";"63,0";"57,0";"19,2";"19,6";"18,2";"948,8";"949,1";"948,8";"2,9";"221,0";"6,8";"2528,20";"0,2"
"21/01/2024";"1600";"28,3";"29,1";"27,1";"54,0";"62,0";"53,0";"18,0";"19,7";"17,6";"948,2";"948,8";"948,2";"2,1";"191,0";"6,0";"3462,80";"0,0"
"21/01/2024";"1700";"29,0";"30,1";"27,8";"49,0";"56,0";"48,0";"17,3";"19,2";"17,3";"947,6";"948,2";"947,6";"3,8";"230,0";"7,9";"3068,10";"0,2"
"21/01/2024";"1800";"29,3";"30,6";"28,3";"50,0";"52,0";"45,0";"17,7";"18,8";"16,9";"947,0";"947,6";"947,0";"3,1";"194,0";"7,9";"3028,70";"0,0"
"21/01/2024";"1900";"29,9";"30,5";"29,2";"48,0";"51,0";"45,0";"17,7";"18,5";"17,2";"946,5";"947,1";"946,4";"4,4";"231,0";"8,1";"2700,20";"0,0"
"21/01/2024";"2000";"28,0";"30,6";"28,0";"59,0";"59,0";"45,0";"19,3";"19,3";"17,0";"946,5";"946,6";"946,5";"4,4";"168,0";"8,8";"1623,20";"0,0"
"21/01/2024";"2100";"24,7";"28,0";"24,2";"72,0";"84,0";"59,0";"19,4";"21,4";"19,4";"947,7";"947,7";"946,5";"4,6";"168,0";"9,6";"224,50";"0,0"
"21/01/2024";"2200";"23,7";"24,8";"23,7";"74,0";"76,0";"72,0";"18,8";"19,6";"18,7";"948,3";"948,3";"947,6";"6,5";"134,0";"13,2";"46,10";"0,0"
"21/01/2024";"2300";"23,4";"23,7";"23,2";"75,0";"76,0";"72,0";"18,6";"18,9";"18,4";"948,8";"948,8";"948,1";"2,3";"159,0";"11,6";"";"0,0"
"22/01/2024";"0000";"23,1";"23,8";"23,1";"77,0";"77,0";"72,0";"18,8";"18,8";"18,3";"949,6";"949,7";"948,8";"3,9";"154,0";"6,4";"";"0,0"
"22/01/2024";"0100";"22,9";"23,2";"22,8";"79,0";"80,0";"77,0";"19,1";"19,2";"18,9";"950,7";"950,8";"949,6";"2,5";"172,0";"6,9";"";"0,0"
"22/01/2024";"0200";"22,6";"22,9";"22,5";"81,0";"81,0";"79,0";"19,1";"19,2";"19,0";"950,9";"951,0";"950,7";"3,1";"166,0";"6,7";"";"0,0"
"22/01/2024";"0300";"22,2";"22,6";"22,2";"82,0";"83,0";"81,0";"19,0";"19,3";"19,0";"950,9";"951,2";"950,9";"3,3";"170,0";"5,6";"";"0,0"
"22/01/2024";"0400";"21,5";"22,2";"21,4";"83,0";"84,0";"81,0";"18,5";"19,0";"18,4";"950,5";"950,9";"950,5";"2,6";"177,0";"6,3";"";"0,0"
"22/01/2024";"0500";"20,8";"21,5";"20,8";"83,0";"84,0";"82,0";"17,9";"18,5";"17,9";"950,0";"950,5";"950,0";"3,1";"172,0";"6,6";"";"0,0"
"22/01/2024";"0600";"20,5";"20,9";"20,5";"84,0";"84,0";"83,0";"17,7";"17,9";"17,6";"949,8";"950,1";"949,8";"2,4";"176,0";"5,8";"";"0,0"
"22/01/2024";"0700";"20,3";"20,5";"20,3";"84,0";"84,0";"83,0";"17,4";"17,7";"17,4";"950,1";"950,1";"949,6";"2,5";"182,0";"5,9";"";"0,0"
"22/01/2024";"0800";"20,0";"20,3";"19,9";"84,0";"86,0";"84,0";"17,2";"17,5";"17,2";"950,4";"950,5";"950,0";"3,1";"170,0";"4,7";"";"0,0"
"22/01/2024";"0900";"20,0";"20,1";"19,7";"84,0";"85,0";"83,0";"17,1";"17,2";"17,0";"950,8";"950,8";"950,3";"3,1";"152,0";"6,7";"37,80";"0,0"
"22/01/2024";"1000";"22,3";"22,3";"20,0";"76,0";"84,0";"76,0";"17,8";"18,0";"17,1";"951,4";"951,4";"950,8";"2,2";"161,0";"5,2";"682,00";"0,0"
"22/01/2024";"1100";"23,2";"23,9";"22,3";"69,0";"76,0";"68,0";"17,3";"18,4";"17,2";"951,5";"951,6";"951,3";"3,6";"141,0";"6,7";"1517,80";"0,0"
"22/01/2024";"1200";"25,5";"25,5";"23,2";"65,0";"71,0";"65,0";"18,3";"18,7";"17,3";"951,7";"951,7";"951,4";"4,9";"132,0";"8,3";"2031,30";"0,0"
"22/01/2024";"1300";"25,7";"25,9";"24,5";"62,0";"67,0";"61,0";"17,9";"18,6";"17,4";"951,2";"951,7";"951,2";"4,2";"139,0";"8,9";"2688,80";"0,0"
"22/01/2024";"1400";"26,9";"27,7";"25,6";"59,0";"63,0";"57,0";"18,2";"19,4";"17,3";"950,4";"951,2";"950,4";"3,6";"145,0";"8,0";"2834,20";"0,0"
"22/01/2024";"1500";"27,2";"27,9";"26,0";"57,0";"61,0";"54,0";"17,9";"18,7";"17,2";"949,8";"950,4";"949,8";"3,6";"150,0";"9,5";"2330,40";"0,0"
"22/01/2024";"1600";"27,4";"28,7";"26,9";"54,0";"59,0";"50,0";"17,3";"18,4";"16,6";"949,6";"949,8";"949,5";"3,3";"158,0";"8,9";"2187,40";"0,0"
"22/01/2024";"1700";"28,2";"28,8";"27,3";"53,0";"56,0";"49,0";"17,6";"18,2";"16,6";"948,8";"949,6";"948,7";"2,9";"168,0";"7,3";"2201,00";"0,0"
"22/01/2024";"1800";"28,8";"29,6";"28,0";"47,0";"53,0";"46,0";"16,4";"17,9";"16,2";"948,0";"948,8";"948,0";"2,2";"166,0";"5,5";"2063,80";"0,0"
"22/01/2024";"1900";"28,3";"28,9";"28,3";"50,0";"52,0";"47,0";"16,9";"18,0";"16,7";"947,5";"948,0";"947,5";"2,8";"172,0";"5,8";"1312,50";"0,2"
"22/01/2024";"2000";"28,1";"29,1";"28,0";"52,0";"52,0";"49,0";"17,3";"18,0";"16,9";"947,4";"947,6";"947,2";"4,5";"168,0";"9,4";"1327,50";"0,0"
"22/01/2024";"2100";"26,8";"28,3";"26,8";"59,0";"59,0";"52,0";"18,0";"18,0";"17,3";"948,0";"948,0";"947,3";"5,5";"163,0";"9,5";"451,20";"0,0"
"22/01/2024";"2200";"25,2";"26,8";"25,2";"62,0";"62,0";"58,0";"17,4";"18,1";"17,4";"948,7";"948,7";"948,0";"6,8";"147,0";"10,8";"29,40";"0,0"
"22/01/2024";"2300";"23,6";"25,2";"23,5";"68,0";"68,0";"62,0";"17,2";"17,5";"17,1";"949,7";"949,7";"948,7";"5,4";"143,0";"10,5";"";"0,0"
"23/01/2024";"0000";"22,6";"23,6";"22,6";"72,0";"72,0";"68,0";"17,2";"17,3";"17,1";"950,3";"950,3";"949,7";"4,7";"141,0";"9,3";"";"0,0"
"23/01/2024";"0100";"22,0";"22,6";"22,0";"75,0";"75,0";"72,0";"17,3";"17,5";"17,2";"950,6";"950,8";"950,3";"4,9";"149,0";"7,4";"";"0,0"
"23/01/2024";"0200";"21,7";"22,0";"21,5";"73,0";"76,0";"73,0";"16,7";"17,4";"16,7";"950,3";"950,7";"950,3";"5,0";"136,0";"8,7";"";"0,0"
"23/01/2024";"0300";"20,9";"21,7";"20,9";"78,0";"79,0";"73,0";"17,0";"17,2";"16,6";"949,8";"950,5";"949,8";"4,0";"145,0";"8,7";"";"0,0"
"23/01/2024";"0400";"20,8";"21,0";"20,8";"78,0";"78,0";"77,0";"16,8";"17,0";"16,7";"949,2";"949,8";"949,1";"3,2";"153,0";"6,6";"";"0,0"
"23/01/2024";"0500";"20,8";"20,9";"20,6";"77,0";"79,0";"76,0";"16,5";"16,9";"16,5";"948,5";"949,3";"948,5";"3,1";"159,0";"6,2";"";"0,0"
"23/01/2024";"0600";"20,7";"20,9";"20,7";"76,0";"77,0";"75,0";"16,3";"16,6";"16,1";"948,2";"948,6";"948,2";"3,6";"156,0";"6,1";"";"0,0"
"23/01/2024";"0700";"20,2";"20,7";"20,1";"80,0";"82,0";"76,0";"16,6";"17,0";"16,3";"947,7";"948,2";"947,7";"4,2";"145,0";"6,1";"";"0,0"
"23/01/2024";"0800";"20,0";"20,4";"20,0";"81,0";"81,0";"78,0";"16,7";"16,7";"16,4";"948,4";"948,4";"947,6";"4,5";"147,0";"8,5";"";"0,0"
"23/01/2024";"0900";"19,4";"20,1";"19,4";"85,0";"85,0";"80,0";"16,9";"17,0";"16,6";"948,3";"948,7";"948,3";"3,9";"139,0";"8,4";"5,20";"0,4"
"23/01/2024";"1000";"19,3";"19,7";"19,3";"86,0";"86,0";"84,0";"17,0";"17,0";"16,8";"948,8";"948,8";"948,3";"3,2";"140,0";"7,6";"74,40";"0,2"
"23/01/2024";"1100";"19,8";"19,8";"19,2";"86,0";"88,0";"86,0";"17,4";"17,5";"17,0";"949,2";"949,4";"948,7";"2,8";"150,0";"7,3";"245,10";"0,0"
"23/01/2024";"1200";"20,4";"20,4";"19,8";"85,0";"87,0";"84,0";"17,8";"17,8";"17,3";"949,7";"949,7";"949,2";"3,2";"147,0";"7,4";"561,20";"0,2"
"23/01/2024";"1300";"19,4";"20,5";"19,3";"93,0";"93,0";"84,0";"18,1";"18,1";"17,4";"950,4";"950,4";"949,7";"3,0";"178,0";"6,4";"299,40";"2,2"
"23/01/2024";"1400";"19,4";"19,5";"19,1";"91,0";"96,0";"90,0";"17,9";"18,7";"17,8";"949,7";"950,4";"949,7";"5,0";"161,0";"9,3";"490,40";"2,6"
"23/01/2024";"1500";"19,1";"19,6";"19,1";"91,0";"91,0";"89,0";"17,6";"18,0";"17,5";"949,7";"949,7";"949,6";"5,2";"134,0";"10,8";"379,10";"1,4"
"23/01/2024";"1600";"19,3";"19,4";"19,0";"96,0";"96,0";"91,0";"18,6";"18,8";"17,6";"949,2";"949,9";"949,2";"3,2";"138,0";"7,9";"454,20";"5,2"
"23/01/2024";"1700";"19,2";"19,3";"19,1";"100,0";"100,0";"95,0";"19,2";"19,3";"18,3";"948,7";"949,5";"948,7";"1,9";"162,0";"8,4";"305,50";"4,0"
"23/01/2024";"1800";"20,0";"20,1";"19,2";"92,0";"100,0";"91,0";"18,6";"19,9";"18,5";"948,2";"948,7";"948,0";"2,5";"165,0";"5,9";"736,40";"0,8"
"23/01/2024";"1900";"20,7";"20,8";"20,0";"88,0";"92,0";"87,0";"18,8";"18,9";"18,2";"947,4";"948,2";"947,3";"2,5";"168,0";"5,1";"594,10";"0,2"
"23/01/2024";"2000";"20,2";"20,8";"20,2";"90,0";"91,0";"88,0";"18,5";"19,0";"18,5";"947,5";"947,6";"947,2";"3,8";"167,0";"7,8";"219,90";"0,6"
"23/01/2024";"2100";"19,6";"20,3";"19,6";"88,0";"90,0";"87,0";"17,5";"18,6";"17,5";"947,8";"947,9";"947,4";"4,7";"156,0";"8,6";"100,20";"0,6"
